gene,is_lncRNA,hvg_standard,hvg_forced,mean_raw,var_raw,index_of_dispersion,n_detected
RP11-702F3.1,False,False,False,0.000302,0.000301,0.999705,46.0
CTD-2589M5.5,False,False,False,0.000223,0.000223,0.999784,34.0
CREB3L1,False,False,False,0.000374,0.000544,1.455776,47.0
DGKZ,False,False,False,0.292746,0.354506,1.210968,35469.0
MDK,False,False,False,0.008842,0.023434,2.650182,919.0
AMBRA1,False,False,False,0.011831,0.01215,1.026956,1776.0
HARBI1,False,False,False,0.007309,0.007413,1.014223,1103.0
ATG13,False,False,False,0.0516,0.053277,1.032503,7559.0
ARHGAP1,False,False,False,0.067082,0.069727,1.039432,9722.0
ZNF408,False,False,False,0.013903,0.014064,1.011564,2094.0
F2,False,True,True,0.000852,0.00114,1.337618,116.0
CKAP5,False,False,False,0.040909,0.043758,1.069657,5914.0
LRP4-AS1,True,False,True,0.000531,0.000544,1.024167,80.0
LRP4,False,True,True,0.000125,0.000151,1.21041,17.0
C11orf49,False,False,False,0.024115,0.024386,1.011227,3615.0
RP11-390K5.3,False,False,False,0.000236,0.000236,0.999771,36.0
ARFGAP2,False,False,False,0.143302,0.150258,1.048545,19913.0
PACSIN3,False,False,False,0.001226,0.001395,1.137819,176.0
DDB2,False,False,False,0.059734,0.063508,1.063174,8591.0
RP11-17G12.2,False,True,True,3.9e-05,3.9e-05,0.999967,6.0
ACP2,False,False,False,0.050715,0.06377,1.257423,6778.0
NR1H3,False,False,False,0.030801,0.053594,1.740013,3574.0
MADD,False,False,False,0.044068,0.047016,1.066901,6381.0
RP11-17G12.3,False,False,False,0.000347,0.000347,0.999659,53.0
MYBPC3,False,True,True,0.001245,0.00127,1.019814,188.0
SPI1,False,True,True,0.505385,1.610885,3.187442,32670.0
RP11-750H9.5,False,False,False,0.001776,0.001839,1.035131,266.0
SLC39A13,False,False,False,0.028717,0.029439,1.025159,4271.0
PSMC3,False,False,False,0.201273,0.217922,1.082718,26964.0
RAPSN,False,False,False,0.000701,0.000714,1.017997,106.0
CELF1,False,False,False,0.247013,0.287665,1.164576,31423.0
NDUFS3,False,False,False,0.198933,0.220255,1.10718,26378.0
PTPMT1,False,False,False,0.069055,0.072468,1.049414,9956.0
KBTBD4,False,False,False,0.024161,0.024403,1.010029,3624.0
KBTBD4.1,False,False,False,0.000151,0.000151,0.999856,23.0
FAM180B,False,False,False,0.000151,0.000151,0.999856,23.0
C1QTNF4,False,False,False,0.000393,0.000393,0.999613,60.0
MTCH2,False,False,False,0.133496,0.151137,1.13215,18025.0
AGBL2,False,False,False,0.001363,0.001388,1.017874,206.0
FNBP4,False,False,False,0.251896,0.291947,1.158999,31794.0
NUP160,False,False,False,0.062455,0.064939,1.039777,9072.0
PTPRJ,False,True,True,0.041368,0.04608,1.113924,5900.0
FOLH1,False,False,False,0.000773,0.001127,1.456863,97.0
RP11-347H15.4,False,False,False,2e-05,2e-05,0.999987,3.0
LRRC55,False,False,False,0.000387,0.000518,1.338605,50.0
APLNR,False,True,True,0.003972,0.008742,2.200663,390.0
TNKS1BP1,False,False,False,0.003448,0.003711,1.076407,507.0
RP11-872D17.4,False,False,False,9.2e-05,0.000105,1.142773,13.0
SSRP1,False,False,False,0.112219,0.120655,1.075171,15678.0
P2RX3,False,True,True,2e-05,2e-05,0.999987,3.0
PRG2,False,True,True,0.000131,0.000288,2.199883,13.0
SLC43A3,False,False,False,0.047621,0.055867,1.173171,6566.0
RTN4RL2,False,False,False,0.001947,0.002009,1.03173,292.0
SLC43A1,False,False,False,0.012874,0.013272,1.030921,1923.0
TIMM10,False,False,False,0.167738,0.19532,1.16443,21985.0
SMTNL1,False,False,False,5.2e-05,5.2e-05,0.999954,8.0
UBE2L6,False,False,False,0.363938,0.507659,1.394906,41595.0
SERPING1,False,True,True,0.071271,0.241692,3.391181,6030.0
YPEL4,False,False,False,0.004805,0.004991,1.038858,718.0
CLP1,False,False,False,0.02835,0.028765,1.014663,4232.0
ZDHHC5,False,False,False,0.047228,0.049901,1.056596,6844.0
MED19,False,False,False,0.065935,0.070463,1.068678,9417.0
TMX2,False,False,False,0.102367,0.107476,1.04991,14512.0
TMX2-CTNND1,False,False,False,2.6e-05,2.6e-05,0.99998,4.0
C11orf31,False,False,False,0.494268,0.643354,1.30163,53928.0
BTBD18,False,False,False,0.000229,0.000229,0.999777,35.0
CTNND1,False,False,False,0.041079,0.052934,1.288593,5433.0
OR9Q1,False,True,True,5.9e-05,7.2e-05,1.222171,8.0
RP11-655C2.3,False,False,False,7.2e-05,7.2e-05,0.999934,11.0
OR5B21,False,False,False,5.9e-05,5.9e-05,0.999948,9.0
LPXN,False,False,False,0.170911,0.188936,1.105464,22960.0
ZFP91,False,False,False,0.057007,0.061309,1.075459,8171.0
CNTF,False,True,True,0.000151,0.000151,0.999856,23.0
GLYAT,False,True,True,0.000426,0.000596,1.399583,55.0
GLYATL2,False,False,False,0.00021,0.000236,1.124798,30.0
GLYATL1,False,True,True,0.000354,0.000406,1.147802,51.0
RP11-142C4.6,False,False,False,0.000682,0.000773,1.133941,100.0
FAM111B,False,False,False,0.000813,0.000956,1.176614,114.0
AP001258.4,False,False,False,0.0176,0.017828,1.012947,2644.0
FAM111A,False,False,False,0.155133,0.18647,1.201996,20237.0
DTX4,False,True,True,0.002216,0.002342,1.056963,328.0
MPEG1,False,True,True,0.342943,1.123747,3.276777,25419.0
RP11-1036E20.9,False,False,False,0.00019,0.000203,1.068782,28.0
AP000442.4,False,False,False,0.000387,0.000387,0.99962,59.0
OSBP,False,False,False,0.062559,0.066866,1.068839,8960.0
AP000442.1,False,False,False,0.001796,0.001898,1.056605,266.0
PATL1,False,False,False,0.040981,0.043064,1.050837,5990.0
AP000640.2,False,False,False,0.000131,0.000131,0.999875,20.0
STX3,False,True,True,0.054523,0.064372,1.180637,7494.0
AP000640.10,False,False,False,0.00019,0.000203,1.068782,28.0
MRPL16,False,False,False,0.112645,0.118848,1.055066,15856.0
TCN1,False,True,True,0.000465,0.001134,2.43617,50.0
MS4A3,False,True,True,0.000603,0.00118,1.955932,69.0
MS4A2,False,True,True,0.00118,0.002621,2.221057,116.0
AP001257.1,False,False,False,0.001213,0.001329,1.096092,178.0
MS4A6A,False,True,True,1.294876,13.745596,10.615376,37061.0
MS4A4E,False,False,False,0.002609,0.003061,1.173278,370.0
MS4A4A,False,True,True,0.284165,1.392119,4.898972,17474.0
MS4A6E,False,False,False,0.0004,0.000413,1.032394,60.0
MS4A7,False,True,True,1.132709,13.45767,11.880956,34420.0
MS4A14,False,False,False,0.008305,0.009167,1.103778,1205.0
MS4A1,False,True,True,0.068465,0.413704,6.042536,4318.0
MS4A15,False,False,False,5.9e-05,5.9e-05,0.999948,9.0
MS4A10,False,False,False,3.9e-05,3.9e-05,0.999967,6.0
RP11-804A23.1,False,False,False,3.3e-05,3.3e-05,0.999974,5.0
RP11-804A23.4,False,False,False,4.6e-05,4.6e-05,0.999961,7.0
CCDC86,False,False,False,0.012441,0.012824,1.030769,1858.0
PTGDR2,False,False,False,0.001593,0.001748,1.09718,232.0
ZP1,False,True,True,0.000203,0.000229,1.128836,29.0
PRPF19,False,False,False,0.066473,0.070091,1.05443,9585.0
RP11-881M11.2,False,False,False,0.000865,0.000864,0.999141,132.0
RP11-881M11.1,False,False,False,3.3e-05,3.3e-05,0.999974,5.0
TMEM109,False,False,False,0.183732,0.20075,1.092622,24621.0
RP11-881M11.4,False,False,False,0.000249,0.000262,1.052389,37.0
TMEM132A,False,False,False,0.000623,0.000662,1.062542,92.0
SLC15A3,False,False,False,0.063838,0.093914,1.471135,7829.0
CD6,False,False,False,0.144043,0.177399,1.231574,18506.0
RP11-881M11.8,False,False,False,2e-05,2e-05,0.999987,3.0
CD5,False,False,False,0.055637,0.064931,1.167037,7682.0
VPS37C,False,False,False,0.021179,0.022815,1.07725,3082.0
PGA3,False,False,False,0.000105,0.000105,0.999902,16.0
VWCE,False,False,False,0.001685,0.001708,1.013886,255.0
DDB1,False,False,False,0.109073,0.117247,1.074949,15253.0
DAK,False,False,False,0.026239,0.027255,1.038719,3880.0
CYB561A3,False,False,False,0.081968,0.107631,1.313082,10914.0
TMEM138,False,False,False,0.067744,0.069212,1.021667,9891.0
TMEM216,False,False,False,0.041649,0.042144,1.011867,6189.0
CPSF7,False,False,False,0.068072,0.070846,1.040746,9852.0
RP11-286N22.8,False,False,False,0.000249,0.000249,0.999757,38.0
SDHAF2,False,False,False,0.147123,0.148841,1.011671,20758.0
PPP1R32,False,False,False,0.003081,0.003124,1.013947,466.0
RP11-286N22.10,False,False,False,2e-05,2e-05,0.999987,3.0
LRRC10B,False,False,False,3.9e-05,3.9e-05,0.999967,6.0
SYT7,False,True,True,0.000295,0.000334,1.133046,43.0
DAGLA,False,False,False,0.001855,0.001852,0.998152,283.0
RP11-467L20.10,False,True,True,2.6e-05,2.6e-05,0.99998,4.0
MYRF,False,False,False,0.001652,0.002016,1.220578,229.0
TMEM258,False,False,False,0.778505,1.37489,1.766064,71984.0
FEN1,False,False,False,0.019658,0.02015,1.02503,2937.0
FADS2,False,False,False,0.008167,0.008586,1.05123,1213.0
FADS1,False,False,False,0.02875,0.038005,1.32192,3832.0
FADS3,False,True,True,0.022785,0.028178,1.236717,3165.0
RAB3IL1,False,False,False,0.006902,0.009293,1.346383,901.0
BEST1,False,True,True,0.034007,0.038265,1.125214,4835.0
FTH1,False,True,True,27.827391,2313.954468,83.153841,148650.0
AP003733.1,False,True,True,0.032066,0.037043,1.155186,4500.0
RP11-810P12.5,False,True,True,0.000328,0.00038,1.15968,47.0
INCENP,False,False,False,0.006856,0.007006,1.021831,1031.0
SCGB2A1,False,False,False,8.5e-05,0.000138,1.61531,10.0
RP11-703H8.7,False,False,False,0.000308,0.000321,1.042252,46.0
ASRGL1,False,False,False,0.018157,0.020004,1.101706,2612.0
CTD-2531D15.4,False,True,True,0.000131,0.000131,0.999875,20.0
AHNAK,False,False,False,0.621569,1.669798,2.686423,52214.0
RP11-864I4.3,False,False,False,8.5e-05,8.5e-05,0.999921,13.0
RP11-864I4.4,False,False,False,0.000216,0.000216,0.99979,33.0
EEF1G,False,False,False,0.018891,0.020239,1.071331,2764.0
MIR3654,False,False,False,0.000151,0.000151,0.999856,23.0
TUT1,False,False,False,0.02188,0.022123,1.01108,3283.0
MTA2,False,False,False,0.028068,0.028709,1.02285,4174.0
EML3,False,False,False,0.06079,0.062574,1.029362,8881.0
ROM1,False,False,False,0.003474,0.003554,1.022948,523.0
B3GAT3,False,False,False,0.132421,0.135744,1.025095,18713.0
GANAB,False,False,False,0.108843,0.120123,1.10363,15093.0
INTS5,False,False,False,0.027183,0.027336,1.005618,4080.0
C11orf48,False,False,False,0.194371,0.20515,1.055459,26308.0
METTL12,False,False,False,0.06153,0.069543,1.130232,8649.0
C11orf83,False,False,False,0.091171,0.096009,1.053059,12967.0
UBXN1,False,False,False,0.791799,1.063831,1.343562,76209.0
LRRN4CL,False,False,False,0.000426,0.000439,1.03035,64.0
HNRNPUL2-BSCL2,False,False,False,0.000111,0.000111,0.999895,17.0
BSCL2,False,False,False,0.003048,0.003078,1.009862,462.0
GNG3,False,True,True,0.000387,0.000452,1.169112,55.0
HNRNPUL2,False,False,False,0.075,0.079208,1.056102,10734.0
TTC9C,False,False,False,0.081201,0.085096,1.047963,11619.0
ZBTB3,False,False,False,0.006286,0.006391,1.016661,948.0
POLR2G,False,False,False,0.292444,0.323809,1.107249,36996.0
RP11-727F15.11,False,False,False,0.001101,0.001113,1.01081,167.0
TAF6L,False,False,False,0.020497,0.020982,1.023641,3059.0
TMEM223,False,False,False,0.086013,0.090073,1.047206,12311.0
RP11-727F15.12,False,False,False,0.006306,0.006371,1.010333,954.0
TMEM179B,False,False,False,0.258818,0.293551,1.1342,33042.0
NXF1,False,False,False,0.071867,0.076338,1.062215,10302.0
STX5,False,False,False,0.111491,0.116196,1.042199,15794.0
RP11-727F15.9,False,True,True,0.033587,0.055939,1.665487,4623.0
WDR74,False,False,False,0.160476,0.20612,1.284431,20652.0
SLC3A2,False,False,False,0.296148,0.371793,1.255432,36355.0
AP000438.2,False,False,False,4.6e-05,4.6e-05,0.999961,7.0
SLC22A10,False,True,True,6.6e-05,6.6e-05,0.999941,10.0
SLC22A25,False,True,True,0.000131,0.000393,2.999889,11.0
SLC22A9,False,True,True,0.000262,0.000354,1.349747,35.0
HRASLS5,False,True,True,0.000485,0.000498,1.026549,73.0
LGALS12,False,False,False,0.002222,0.00244,1.09808,325.0
RARRES3,False,False,False,1.087448,1.854667,1.705523,85149.0
HRASLS2,False,False,False,0.005749,0.008115,1.411592,784.0
PLA2G16,False,False,False,0.22468,0.264618,1.177755,28623.0
ATL3,False,False,False,0.08927,0.096588,1.081968,12554.0
RTN3,False,True,True,0.202512,0.268268,1.324702,24800.0
C11orf95,False,False,False,0.002969,0.003013,1.014697,449.0
RP11-466C23.4,False,False,False,0.000118,0.000118,0.999889,18.0
C11orf84,False,False,False,0.008698,0.008885,1.021452,1307.0
MARK2,False,False,False,0.102157,0.113943,1.115367,14096.0
RCOR2,False,False,False,0.000118,0.000118,0.999889,18.0
NAA40,False,False,False,0.029549,0.031075,1.051647,4340.0
COX8A,False,False,False,0.991505,1.672734,1.687066,83582.0
AP000721.4,False,False,False,2.6e-05,2.6e-05,0.99998,4.0
OTUB1,False,False,False,0.191913,0.206159,1.074233,25828.0
MACROD1,False,False,False,0.015247,0.015735,1.032052,2276.0
FLRT1,False,True,True,2.6e-05,3.9e-05,1.499984,3.0
RP11-21A7A.3,False,False,False,0.000334,0.000347,1.038888,50.0
STIP1,False,False,False,0.120917,0.137197,1.134633,16450.0
FERMT3,False,False,False,0.302021,0.38784,1.28415,36709.0
TRPT1,False,False,False,0.044232,0.045816,1.035798,6494.0
NUDT22,False,False,False,0.154537,0.167586,1.084442,21078.0
RP11-783K16.14,False,False,False,0.001232,0.001231,0.998774,188.0
DNAJC4,False,False,False,0.182257,0.225995,1.239977,23246.0
VEGFB,False,False,False,0.127367,0.166115,1.30422,16336.0
FKBP2,False,False,False,0.390006,0.90283,2.314911,40274.0
PPP1R14B,False,True,True,0.192621,0.634838,3.295797,19490.0
RP11-783K16.5,False,False,False,0.001888,0.002553,1.352288,245.0
RP11-783K16.13,False,False,False,0.000275,0.000275,0.999731,42.0
PLCB3,False,False,False,0.011091,0.011702,1.05511,1637.0
BAD,False,False,False,0.086753,0.088732,1.022811,12560.0
GPR137,False,False,False,0.03128,0.032255,1.031175,4628.0
KCNK4,False,False,False,2.6e-05,2.6e-05,0.99998,4.0
TEX40,False,False,False,0.000131,0.000131,0.999875,20.0
ESRRA,False,False,False,0.05746,0.061185,1.064838,8268.0
TRMT112,False,False,False,0.584004,0.763455,1.307278,62235.0
PRDX5,False,False,False,0.529271,0.741168,1.400356,56098.0
AP003774.1,False,False,False,0.027504,0.029199,1.061635,4020.0
CCDC88B,False,True,True,0.112848,0.12594,1.116016,15479.0
RPS6KA4,False,False,False,0.061865,0.07078,1.144119,8610.0
AP003774.6,False,False,False,0.00799,0.008674,1.085536,1162.0
AP003774.4,False,False,False,0.001009,0.001022,1.011984,153.0
SLC22A11,False,False,False,3.3e-05,3.3e-05,0.999974,5.0
NRXN2,False,False,False,0.000819,0.000871,1.063188,121.0
RASGRP2,False,False,False,0.181248,0.214301,1.182363,23386.0
PYGM,False,True,True,0.003677,0.003769,1.02485,553.0
SF1,False,False,False,0.605753,0.770589,1.272119,63514.0
AP001462.6,False,False,False,0.013726,0.014167,1.032126,2048.0
RP11-869B15.1,False,False,False,0.006555,0.006787,1.035452,979.0
MAP4K2,False,False,False,0.030775,0.031585,1.026314,4565.0
MEN1,False,False,False,0.023086,0.02334,1.010992,3464.0
CDC42BPG,False,False,False,0.001193,0.001205,1.009803,181.0
EHD1,False,False,False,0.168073,0.192658,1.146275,22383.0
RP11-665N17.4,False,True,True,0.000944,0.000995,1.054619,140.0
MIR194-2,False,True,True,0.000125,0.000125,0.999882,19.0
ATG2A,False,True,True,0.095524,0.108673,1.137655,13117.0
PPP2R5B,False,False,False,0.017927,0.018065,1.007673,2700.0
C11orf85,False,False,False,0.000131,0.000131,0.999875,20.0
BATF2,False,False,False,0.002661,0.002838,1.066311,392.0
ARL2,False,False,False,0.140385,0.152679,1.087572,19266.0
SNX15,False,False,False,0.001167,0.001165,0.99884,178.0
SAC3D1,False,False,False,0.020064,0.020632,1.028293,2989.0
NAALADL1,False,False,False,0.040201,0.041377,1.029266,5923.0
CDCA5,False,True,True,0.000898,0.00095,1.057503,133.0
ZFPL1,False,False,False,0.041368,0.042213,1.020436,6122.0
TMEM262,False,False,False,0.00017,0.00017,0.999836,26.0
VPS51,False,False,False,0.214979,0.238456,1.109204,28239.0
AP003068.9,False,False,False,0.00038,0.00038,0.999626,58.0
TM7SF2,False,False,False,0.020779,0.021658,1.042319,3078.0
ZNHIT2,False,False,False,0.023742,0.02407,1.013813,3555.0
FAU,False,False,False,8.469005,36.681676,4.331285,149866.0
SYVN1,False,False,False,0.033161,0.037148,1.120236,4756.0
MRPL49,False,False,False,0.058705,0.058891,1.003159,8686.0
SPDYC,False,True,True,4.6e-05,4.6e-05,0.999961,7.0
AP003068.23,False,False,False,0.001127,0.001126,0.998879,172.0
CAPN1,False,False,False,0.155048,0.165973,1.07046,21249.0
POLA2,False,False,False,0.018472,0.018917,1.024119,2759.0
CDC42EP2,False,True,True,0.04515,0.066027,1.462409,5601.0
DPF2,False,False,False,0.085423,0.089047,1.042423,12255.0
TIGD3,False,True,True,0.004195,0.004505,1.073937,622.0
RP11-867O8.5,False,False,False,4.6e-05,4.6e-05,0.999961,7.0
SLC25A45,False,False,False,0.164684,0.186516,1.132569,21901.0
FRMD8,False,False,False,0.047123,0.049137,1.042744,6881.0
NEAT1,True,True,True,5.602934,90.50109,16.152446,127074.0
AP000769.1,False,True,True,0.004923,0.005082,1.032368,737.0
MALAT1,True,True,True,165.592898,10503.669169,63.430674,152444.0
AP000769.7,False,True,True,0.00118,0.001257,1.065494,175.0
SCYL1,False,False,False,0.063628,0.066069,1.038367,9236.0
LTBP3,False,False,False,0.067672,0.073253,1.082471,9628.0
SSSCA1-AS1,False,False,False,0.004025,0.004061,1.009011,610.0
SSSCA1,False,False,False,0.104864,0.111449,1.062789,14772.0
FAM89B,False,False,False,0.189933,0.221558,1.166507,24672.0
EHBP1L1,False,False,False,0.132355,0.171918,1.298913,16980.0
AP001362.1,False,False,False,0.000341,0.000341,0.999666,52.0
KCNK7,False,True,True,0.001009,0.001035,1.024971,152.0
MAP3K11,False,False,False,0.100322,0.1132,1.128369,13816.0
PCNXL3,False,False,False,0.025105,0.025851,1.029732,3729.0
SIPA1,False,False,False,0.239461,0.272329,1.137257,30677.0
RELA,False,False,False,0.091912,0.094438,1.027479,13242.0
KAT5,False,False,False,0.063969,0.064819,1.0133,9394.0
RNASEH2C,False,False,False,0.277499,0.315651,1.137484,35103.0
AP5B1,False,True,True,0.030434,0.032904,1.081139,4414.0
OVOL1,False,False,False,0.000197,0.000223,1.133144,28.0
CFL1,False,False,False,3.906515,14.300939,3.660792,138149.0
SNX32,False,False,False,0.000433,0.000432,0.999574,66.0
MUS81,False,False,False,0.055578,0.057524,1.035005,8107.0
EFEMP2,False,False,False,0.007171,0.009794,1.365781,956.0
CTSW,False,False,False,1.164481,3.143471,2.699462,71982.0
FIBP,False,False,False,0.207284,0.236055,1.138801,26944.0
CCDC85B,False,False,False,0.47986,0.561373,1.169867,54817.0
FOSL1,False,False,False,0.00662,0.007521,1.135961,947.0
C11orf68,False,False,False,0.043019,0.043778,1.01763,6367.0
DRAP1,False,False,False,0.688134,0.974803,1.41659,68059.0
SART1,False,False,False,0.092744,0.095719,1.032077,13315.0
EIF1AD,False,False,False,0.042338,0.043154,1.019288,6265.0
BANF1,False,False,False,0.351503,0.416403,1.184635,42279.0
CST6,False,True,True,0.004746,0.017885,3.76876,368.0
CATSPER1,False,False,False,0.029562,0.034522,1.167785,4098.0
SF3B2,False,False,False,0.357947,0.404995,1.13144,43759.0
RP11-1167A19.2,False,False,False,0.000328,0.000341,1.039679,49.0
PACS1,False,False,False,0.11509,0.126334,1.097698,15872.0
RP11-755F10.1,False,False,False,0.001239,0.00125,1.00935,188.0
KLC2,False,False,False,0.016033,0.016287,1.015862,2407.0
RP11-755F10.3,False,False,False,0.000111,0.000111,0.999895,17.0
RP11-867G23.2,False,False,False,0.000157,0.000157,0.999849,24.0
RAB1B,False,False,False,0.119777,0.126013,1.052069,16813.0
RP11-867G23.3,False,False,False,0.001009,0.001048,1.037958,151.0
RP11-867G23.4,False,False,False,0.001285,0.001336,1.039538,193.0
CNIH2,False,False,False,0.002602,0.002687,1.032669,390.0
YIF1A,False,False,False,0.131713,0.146838,1.114836,18042.0
TMEM151A,False,False,False,5.9e-05,5.9e-05,0.999948,9.0
CD248,False,False,False,0.00175,0.002678,1.530095,224.0
RIN1,False,False,False,0.016348,0.018558,1.135223,2324.0
RP11-867G23.12,False,False,False,0.00017,0.00017,0.999836,26.0
BRMS1,False,False,False,0.125879,0.128427,1.020243,17879.0
B3GNT1,False,False,False,0.010973,0.011403,1.039213,1635.0
RP11-867G23.8,False,False,False,0.0031,0.003183,1.026505,466.0
SLC29A2,False,False,False,0.003114,0.003169,1.017946,470.0
MRPL11,False,False,False,0.190346,0.20409,1.072204,25646.0
PELI3,False,False,False,0.006234,0.006523,1.046349,927.0
CTD-3074O7.5,False,False,False,0.013903,0.014378,1.034194,2072.0
DPP3,False,False,False,0.039696,0.041031,1.033626,5845.0
BBS1,False,False,False,0.004103,0.004152,1.011878,621.0
ZDHHC24,False,False,False,0.09572,0.10111,1.05631,13579.0
CTD-3074O7.12,False,False,False,0.006791,0.00702,1.033757,1015.0
CTSF,False,False,False,0.040188,0.047776,1.18882,5557.0
CCDC87,False,False,False,2e-05,2e-05,0.999987,3.0
CCS,False,False,False,0.142227,0.151955,1.068399,19622.0
RBM14,False,False,False,0.074273,0.07758,1.044523,10701.0
RBM4,False,False,False,0.120976,0.126976,1.049599,16992.0
RBM14-RBM4,False,False,False,0.000177,0.000177,0.99983,27.0
RBM4B,False,False,False,0.031824,0.032358,1.016793,4743.0
RP11-658F2.8,False,False,False,0.025872,0.027038,1.045075,3818.0
SPTBN2,False,True,True,0.000144,0.000157,1.090772,21.0
C11orf80,False,False,False,0.007754,0.008481,1.09369,1133.0
RCE1,False,False,False,0.043898,0.043675,0.994932,6567.0
PC,False,False,False,0.00276,0.002791,1.011499,419.0
LRFN4,False,False,False,0.009773,0.010006,1.023768,1466.0
C11orf86,False,False,False,2.6e-05,2.6e-05,0.99998,4.0
