gene,is_marker,mean_cp10k,var_cp10k,mean_raw,var_raw,n_detected,is_lncRNA,hvg_standard,hvg_forced
RP11-631F7.2,False,0.0,0.0,0.0,0.0,0.0,False,False,False
RP11-631F7.1,False,0.0,0.0,0.0,0.0,0.0,False,False,False
SASH1,False,0.07157931796878585,0.31774984974002957,0.03495041262724585,0.06531053369781674,3835.0,False,False,False
UST,False,0.02750357219829705,0.11193000354552535,0.009452080834300172,0.009782312952693002,1416.0,False,False,False
RP11-162J8.2,False,0.0,0.0,0.0,0.0,0.0,False,False,False
RP11-162J8.3,False,0.0,0.0,0.0,0.0,0.0,False,False,False
RP1-111D6.3,False,0.001464714376732936,0.005610812129293589,0.0004981679219187331,0.000524142550622938,74.0,False,False,False
TAB2,False,0.194156291729757,0.9712455911190847,0.06511579126764072,0.07170479246940349,9188.0,False,True,True
RP1-111D6.2,False,0.00018862688658158485,0.00040738406071898485,0.00011143229832392714,0.00011142061151121864,17.0,False,False,False
SUMO4,False,0.026983467432272108,0.11097245785648532,0.008888364501602658,0.009124053656549159,1332.0,False,False,False
ZC3H12D,False,0.037954748018799285,0.14233813156288466,0.014813940836004432,0.016298853509554595,2144.0,False,False,False
PPIL4,False,0.3844748275749055,1.5780786361836212,0.1274916589647284,0.1384279240232307,17603.0,False,False,False
RP1-12G14.5,False,0.0,0.0,0.0,0.0,0.0,False,False,False
GINM1,False,0.27055570612025515,1.1113000274293265,0.09818496450553556,0.11235259649885015,13406.0,False,False,False
RP1-12G14.6,False,8.284769617000637e-05,0.0004335741654621409,1.9664523233634202e-05,1.9664265436295045e-05,3.0,False,True,True
RP1-12G14.7,False,0.0029982590741942463,0.012546725167483978,0.0009045680687471732,0.0009037557493314863,138.0,False,False,False
KATNA1,False,0.1891643686704816,0.7880868583852985,0.06095346718318814,0.064488218963696,8806.0,False,False,False
LATS1,False,0.14925884910100357,0.6173295036027683,0.04955459854875818,0.05239559534715576,7186.0,False,False,False
NUP43,False,0.11361097437712622,0.45709120971471995,0.03733637477959347,0.03882675447538271,5480.0,False,False,False
PCMT1,False,0.8016418565931869,3.20760336690151,0.26658538663730097,0.2963592359985119,34245.0,False,False,False
RP11-350J20.5,False,0.005779004843372073,0.023722299425750673,0.0017304780445598098,0.001753714349927478,262.0,False,False,False
LRP11,False,0.005087405534252323,0.01684308875628826,0.002163097555699762,0.0023026401618179257,320.0,False,False,False
RP11-350J20.12,False,0.0015583070641522296,0.006235397389785347,0.0005768260148532699,0.0006551556739777194,82.0,False,False,False
RP11-244K5.8,False,0.00010861275146009085,0.0003232661203129402,4.588388754514647e-05,4.5882082963772366e-05,7.0,False,False,False
RAET1E,False,0.00033774675089637453,0.0014383870839770466,9.832261616817101e-05,9.831359326130048e-05,15.0,False,False,False
RAET1E-AS1,False,2.839854397315137e-05,6.159285603920883e-05,1.3109682155756133e-05,1.3109596223309748e-05,2.0,False,False,False
RAET1G,False,4.487378177623083e-05,0.00010449100203601198,1.9664523233634202e-05,1.9664265436295045e-05,3.0,False,False,False
ULBP2,False,0.010432948806691182,0.04809090558927561,0.002930013961811496,0.0031312044190345335,433.0,False,False,False
ULBP1,False,0.0008722314665145943,0.0031893216467475927,0.00036707110036117175,0.00048492667718756,48.0,False,False,False
RAET1L,False,0.0,0.0,0.0,0.0,0.0,False,False,False
RP11-472G23.10,False,0.0,0.0,0.0,0.0,0.0,False,False,False
ULBP3,False,0.000695891030355469,0.0030449679467394043,0.00018353555018058587,0.00019661283580405453,27.0,False,False,False
PPP1R14C,False,0.00117159874736987,0.0041964757571627724,0.0004260646700620743,0.0004783250029264015,62.0,False,False,False
IYD,False,0.0015204598653635643,0.006068640448079245,0.0005047227629966112,0.0005438006289230932,75.0,False,False,False
PLEKHG1,False,0.02716718657699644,0.14750963424174254,0.009792932570349832,0.021456556580054128,1252.0,False,True,True
RP11-136K14.3,False,0.0003653037455672887,0.0013838421845173122,0.00012454198047968327,0.00012452728603135126,19.0,False,False,False
MTHFD1L,False,0.03150906275604848,0.10306093155131024,0.014020805065581185,0.015436814181915875,2030.0,False,False,False
RP1-292B18.3,False,0.00024978636140771766,0.0009183452015088162,0.00010487745724604907,0.00011797691344068527,15.0,False,False,False
RP1-292B18.4,False,3.410123984818988e-05,0.00010528341647090906,1.3109682155756133e-05,1.3109596223309748e-05,2.0,False,False,False
RP1-297M16.2,False,0.0,0.0,0.0,0.0,0.0,False,False,False
AKAP12,False,0.1463250779698346,5.27279870810959,0.06447341684200866,1.5338024847726244,1989.0,False,True,True
ZBTB2,False,0.08127015312108758,0.36496668232312246,0.024462666902640946,0.025175378066829297,3633.0,False,False,False
RMND1,False,0.05977265765376019,0.2288534271528068,0.02092305272058679,0.02156041384729668,3112.0,False,False,False
C6orf211,False,0.14579700286446556,0.6124071522244234,0.048886004758814626,0.051320862730953216,7113.0,False,False,False
CCDC170,False,0.039296779482036456,0.21499037891281417,0.01721956751158568,0.022874999647000252,2274.0,False,True,True
ESR1,False,0.011807005932131177,0.06465235675773891,0.004804698510084623,0.010431954771248364,663.0,False,True,True
RP3-443C4.2,False,0.0,0.0,0.0,0.0,0.0,False,False,False
SYNE1,False,0.7613191493127248,4.3262150127276655,0.2302125734961556,0.3816889589942285,25538.0,False,True,True
SYNE1-AS1,False,4.053156728872109e-05,0.0001272217794862441,1.3109682155756133e-05,1.3109596223309748e-05,2.0,False,False,False
RP3-398G3.5,False,0.0,0.0,0.0,0.0,0.0,False,False,False
RP11-133I21.2,False,4.5900721891202744e-05,0.0002048489108212162,1.3109682155756133e-05,1.3109596223309748e-05,2.0,False,False,False
MYCT1,False,0.019486410746006464,0.11864089490839065,0.00789858349884307,0.019805465507439102,691.0,False,True,True
VIP,False,0.0003416900913744846,0.0009341263867745193,0.00017042586802482973,0.00020972724424436184,23.0,False,False,False
RP1-200K18.1,False,0.0,0.0,0.0,0.0,0.0,False,False,False
FBXO5,False,0.04797379651151358,0.19238156626815708,0.015679179858284337,0.016351128107205022,2325.0,False,False,False
RP1-101K10.6,False,0.0008258501248697226,0.002984276213144763,0.00028841300742663494,0.0002883317153323538,44.0,False,False,False
MTRF1L,False,0.1541092094206176,0.6274981016756573,0.0527468061536848,0.05713595125054929,7563.0,False,False,False
RGS17,False,0.01888623279518088,0.07984409616310117,0.005892802129012382,0.006421835438888934,859.0,False,False,False
AL590867.1,False,0.002032574995903224,0.009511692246095346,0.0006817034720993189,0.0006812432179164756,104.0,False,False,False
RP11-475C16.2,False,0.0,0.0,0.0,0.0,0.0,False,False,False
OPRM1,False,0.029628433255330724,0.16114599521809983,0.007813370564830656,0.009758167138312786,1060.0,False,True,True
IPCEF1,False,0.6094440841903789,2.96556782341144,0.18402060842034884,0.2422672389465457,22685.0,False,False,False
CNKSR3,False,0.01293957827463473,0.06923799431604968,0.005021008265654599,0.009702237232190436,601.0,False,True,True
SCAF8,False,0.14039761731526818,0.5917706073919027,0.046971991164074224,0.049092140112732496,6853.0,False,False,False
TIAM2,False,0.06548056135003506,0.39033594553202644,0.018288006607279805,0.019474406203317356,2688.0,False,True,True
RP11-477D19.2,False,0.010169153691358753,0.03973733270279966,0.003395407678340839,0.003488779210678033,511.0,False,False,False
TFB1M,False,0.12391642879148394,0.5212499108956956,0.03938148519589143,0.04100339567209247,5779.0,False,False,False
CLDN20,False,0.0006018188966236014,0.004937022539417245,0.00015076134479119553,0.00022939821241147498,18.0,False,True,True
RP1-257I9.2,False,0.0,0.0,0.0,0.0,0.0,False,False,False
NOX3,False,5.789037228219902e-05,0.00016015446754516401,2.6219364311512267e-05,2.621884871683395e-05,4.0,False,False,False
RP11-518I13.1,False,0.0,0.0,0.0,0.0,0.0,False,False,False
RP11-230C9.4,False,0.0013193662596110358,0.004809161697713133,0.00044572919329570856,0.0004455334391828412,68.0,False,False,False
RP11-230C9.2,False,0.002864267373934019,0.012481049422219689,0.0009111229098250513,0.0009365182679081682,137.0,False,False,False
ARID1B,False,0.25416907911037695,1.0698285023949063,0.08479342418343068,0.09530219499969284,11823.0,False,False,False
RP11-230C9.3,False,0.00013498892166309426,0.00030355870972701056,7.210325185665874e-05,7.20985255721075e-05,11.0,False,False,False
RP1-137K2.2,False,0.00020331940894998,0.0009215225992524047,5.89935697009026e-05,5.89904761328327e-05,9.0,False,False,False
TMEM242,False,0.23630286308903442,0.9548840835818864,0.07572152413164743,0.07748702102302867,11002.0,False,False,False
RP5-933K21.3,False,0.0006312990968739963,0.002742811962384104,0.00019009039125846393,0.0001900555026852312,29.0,False,False,False
ZDHHC14,False,0.0975442709378011,0.41468159028629886,0.03297085062172667,0.039094355073956887,4632.0,False,False,False
SNX9,False,0.27680267444070816,1.1387280237576054,0.11726610688323862,0.1982990688646866,13542.0,False,False,False
RP11-52J3.3,False,0.0002989114846715041,0.0016173309098632919,9.176777509029294e-05,9.175995523767181e-05,14.0,False,True,True
RP11-52J3.2,False,0.00010803947567826219,0.0003631377229037766,3.9329046467268404e-05,3.9327757480572615e-05,6.0,False,False,False
RP3-403L10.3,False,0.0008836154799126895,0.0030546962686057457,0.00032774205389390334,0.00038007585899989054,47.0,False,False,False
SYNJ2,False,0.03683817800981915,0.16112395018097797,0.011608623548922056,0.012916013107767925,1674.0,False,False,False
SERAC1,False,0.040932273592511746,0.1638560904548976,0.015135128048820456,0.016256459768319416,2211.0,False,False,False
GTF2H5,False,0.6000028383117352,2.4959662166964107,0.19750391651754404,0.22079477635659803,26015.0,False,False,False
RP11-732M18.3,False,0.05718384275591738,0.21523510717201766,0.019382665067285445,0.019780578267911464,2899.0,False,False,False
TULP4,False,0.11944620422262862,0.49488804670300107,0.03831960094127518,0.040522185745076,5586.0,False,False,False
RP11-732M18.2,False,0.0,0.0,0.0,0.0,0.0,False,False,False
TMEM181,False,0.33743881390150693,1.5222756834506157,0.1005643718168053,0.11155849845689228,13897.0,False,False,False
AL591025.1,False,0.0,0.0,0.0,0.0,0.0,False,False,False
DYNLT1,False,2.0219533806592858,9.908277126399364,0.6224477087553012,0.7971549546834424,64992.0,False,False,False
SYTL3,False,2.172847885080526,14.721805514020538,0.5941504598221016,1.1060017820785881,53584.0,False,True,True
EZR,False,1.1115703799841372,5.45251423093691,0.3787649368441062,0.6963085966609431,40171.0,False,False,False
EZR-AS1,False,0.00013621693639837704,0.0006741922190875153,3.277420538939033e-05,3.277334606492647e-05,5.0,True,True,True
C6orf99,False,0.0030796447308909995,0.010756932098952954,0.0011405423475507835,0.001165468514476633,172.0,False,False,False
RSPH3,False,0.04742943573961549,0.22471843352590953,0.017481761154700803,0.01902473906973356,2531.0,False,False,False
RP1-111C20.4,False,0.0056986153678249074,0.021991043176443407,0.001986116846597054,0.0020346242517303654,299.0,False,False,False
TAGAP,False,1.425357942828676,9.387873064596237,0.40381098460267834,0.6695697655550807,41914.0,False,True,True
RP1-111C20.3,False,0.0002165057717997627,0.0006260993472327465,9.832261616817101e-05,9.831359326130048e-05,15.0,False,False,False
RP11-13P5.1,False,0.0017579961365766688,0.007548965729224636,0.0005309421273081234,0.0005699930104464403,79.0,False,False,False
RP11-13P5.2,False,3.1430741398409796e-05,4.106812527209266e-05,2.6219364311512267e-05,2.621884871683395e-05,4.0,False,False,False
FNDC1,False,0.00023419076803072908,0.0004382396802099015,0.00018353555018058587,0.00026216167624506706,22.0,False,False,False
RP11-125D12.1,False,0.0,0.0,0.0,0.0,0.0,False,False,False
RP11-125D12.2,False,0.0,0.0,0.0,0.0,0.0,False,False,False
RP3-393E18.2,False,0.0006443688255691241,0.005979385395043702,0.00016387102694695167,0.00017695501530123843,24.0,False,True,True
SOD2,False,2.812274809745738,68.90341064165683,0.8980918857622296,6.43208900580727,45292.0,False,True,True
WTAP,False,0.9197164991904772,4.0707345956450665,0.2921361571588697,0.3454428856418116,36629.0,False,False,False
ACAT2,False,0.18566950779698346,0.7566667546051243,0.05939341500665316,0.06242108749868716,8623.0,False,False,False
TCP1,False,0.6749753367549604,2.6983420839431695,0.2303240057944795,0.2678514078867944,29659.0,False,False,False
MRPL18,False,0.5444300384769171,2.1406367851811927,0.1909687399628996,0.2301833842205645,24923.0,False,False,False
PNLDC1,False,0.0013950389462437484,0.005543477476728388,0.0006685937899435628,0.0007205902242650386,98.0,False,False,False
RP1-249F5.3,False,3.943947700234008e-05,0.00023730130565879424,6.554841077878067e-06,6.554841077878067e-06,1.0,False,False,False
MAS1,False,0.0,0.0,0.0,0.0,0.0,False,False,False
IGF2R,False,0.39398173309998097,2.5834754284123687,0.1216644052464948,0.15493639779113394,15686.0,False,True,True
AIRN,False,0.003524594239605661,0.013854960922812486,0.0011405423475507835,0.0012179075868294432,169.0,True,False,True
RP11-288H12.4,False,0.02077639071441213,0.12788584993548854,0.006115666725660236,0.006288061477896662,917.0,False,True,True
SLC22A1,False,0.0031905051245747548,0.02252885583627263,0.0010225552081489784,0.0018343219063407278,136.0,False,True,True
SLC22A2,False,0.0,0.0,0.0,0.0,0.0,False,False,False
RP1-276N6.2,False,0.0,0.0,0.0,0.0,0.0,False,False,False
SLC22A3,False,0.00034529246167056677,0.0014536732374951864,9.832261616817101e-05,9.831359326130048e-05,15.0,False,False,False
LPA,False,0.00034278884431596953,0.0016822489137115397,0.00014420650371331747,0.00024906479802382244,17.0,False,True,True
RP1-81D8.3,False,0.0,0.0,0.0,0.0,0.0,False,False,False
PLG,False,0.004227695277892487,0.03588439087328198,0.001566607017612858,0.004697397585985596,179.0,False,True,True
RP11-235G24.1,False,1.765375997482941e-05,4.7545811941609426e-05,6.554841077878067e-06,6.554841077878067e-06,1.0,False,False,False
RP11-235G24.3,False,0.0,0.0,0.0,0.0,0.0,False,False,False
RP3-428L16.1,False,9.247192187940403e-05,0.0003693734538955442,2.6219364311512267e-05,2.621884871683395e-05,4.0,False,False,False
RP3-428L16.2,False,0.0128153190306701,0.0589208375503413,0.003847691712714425,0.004462180973561771,551.0,False,False,False
MAP3K4,False,0.16487129379453194,0.6662987928756037,0.05479191656998276,0.059577304168850626,7813.0,False,False,False
AGPAT4,False,0.08079722920312797,0.3469471271188974,0.025622873773425363,0.02787687428007499,3709.0,False,False,False
PARK2,False,0.006371017036687445,0.02817490826335495,0.0021958717610891525,0.002885881979050821,314.0,False,False,False
PACRG,False,0.0012438389914721517,0.010360086364300209,0.0004260646700620743,0.001120703639248325,51.0,False,True,True
RP1-257A15.1,False,0.0,0.0,0.0,0.0,0.0,False,False,False
AL078585.1,False,0.0,0.0,0.0,0.0,0.0,False,False,False
CAHM,False,0.01864977018071697,0.07620796192261135,0.007066118681952556,0.007330869073145001,1054.0,True,False,True
QKI,False,0.5964752472813797,3.13923881490992,0.22885572139303484,0.3890043874676095,25043.0,False,True,True
RP5-826L7.1,False,9.444743089558794e-05,0.00026216660932450517,3.9329046467268404e-05,3.9327757480572615e-05,6.0,False,False,False
RP1-230L10.1,False,0.0,0.0,0.0,0.0,0.0,False,False,False
RP1-155D22.2,False,0.0002523952365969887,0.0009459663798672953,7.865809293453681e-05,7.865242139307533e-05,12.0,False,False,False
RP1-155D22.1,False,0.0,0.0,0.0,0.0,0.0,False,False,False
RP11-347L18.1,False,0.0,0.0,0.0,0.0,0.0,False,False,False
RP11-300M24.1,False,0.0,0.0,0.0,0.0,0.0,False,False,False
C6orf118,False,4.280324691430856e-05,0.0001820259463542929,1.3109682155756133e-05,1.3109596223309748e-05,2.0,False,False,False
PDE10A,False,0.0008245906101901559,0.002790280512707437,0.00038018078251692786,0.000537355953241482,50.0,False,False,False
RP11-252P19.1,False,1.4012058737930898e-05,2.9953096919880202e-05,6.554841077878067e-06,6.554841077878067e-06,1.0,False,False,False
RP11-252P19.2,False,3.0442207480384637e-05,7.865811055010957e-05,1.3109682155756133e-05,1.3109596223309748e-05,2.0,False,False,False
SDIM1,False,0.0,0.0,0.0,0.0,0.0,False,False,False
LINC00473,False,0.0,0.0,0.0,0.0,0.0,False,False,False
SNORD45,False,0.0,0.0,0.0,0.0,0.0,False,False,False
T,False,0.00019911884071080696,0.0013385937439731699,3.277420538939033e-05,3.277334606492647e-05,5.0,False,True,True
RP4-655C5.4,False,0.0,0.0,0.0,0.0,0.0,False,False,False
PRR18,False,2.6476278069468207e-05,3.610934172683886e-05,1.9664523233634202e-05,1.9664265436295045e-05,3.0,False,False,False
SFT2D1,False,0.9896336348560228,4.29334127792059,0.3336348560229157,0.4164666517867933,39485.0,False,False,False
MPC1,False,0.53947087317038,2.076648746654146,0.19692709050269075,0.23798633582000067,25148.0,False,False,False
RP1-168L15.5,False,0.009909091367929786,0.0357499600138606,0.0037559239376241324,0.00422690291943878,546.0,False,False,False
RPS6KA2,False,0.015806803675954877,0.05744188655841609,0.006633499170812604,0.007349905602060447,961.0,False,False,False
