gene,spearman_rho,wald_p,wald_q,log2fc_max_min,is_progression_coupled,label_set,lineage_name,n_cells
AGBL5-AS1,0.02647035213597171,0.3615942590417495,0.9507586268280691,13.034695,False,lineage_leiden,LSEC,1190
AIRN,-0.01999096804969127,0.49084839405682557,1.0,13.986708,False,lineage_leiden,LSEC,1190
ALG13-AS1,-0.014056174029023469,0.6281010099603299,1.0,13.415891,False,lineage_leiden,LSEC,1190
ALKBH3-AS1,0.03874374038398468,0.18167496643289796,0.6748865660552853,13.632591,False,lineage_leiden,LSEC,1190
AP4B1-AS1,-0.03294394177047698,0.256140537662279,0.794159836437879,14.1140375,False,lineage_leiden,LSEC,1190
APOA1-AS,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
APOBEC3B-AS1,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
AQP4-AS1,0.003911665801959434,0.8927723763093004,1.0,12.636366,False,lineage_leiden,LSEC,1190
ARAP1-AS1,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
ARAP1-AS2,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
ARHGAP26-AS1,-0.04546826582714059,0.11696217692940883,0.5482342853639799,12.886213,False,lineage_leiden,LSEC,1190
ARHGAP31-AS1,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
ARHGAP5-AS1,0.02751397559922108,0.3429693612434705,0.9138051841016875,2.5774698,False,lineage_leiden,LSEC,1190
ARIH2OS,-0.031107403566427397,0.2836192322717083,0.8278816314425574,3.0567827,False,lineage_leiden,LSEC,1190
ARMCX3-AS1,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
ARSD-AS1,0.02857047109322873,0.32475033707217427,0.8813193109851772,13.558173,False,lineage_leiden,LSEC,1190
ASB16-AS1,-0.007390194712788693,0.7989776032374472,1.0,3.2208774,False,lineage_leiden,LSEC,1190
ASMTL-AS1,-0.020802143912866087,0.4734222141607776,1.0,14.4368725,False,lineage_leiden,LSEC,1190
ATP11A-AS1,-0.0555849087531762,0.05524492653378268,0.40168520292043575,14.206145,False,lineage_leiden,LSEC,1190
ATP1B3-AS1,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
ATP6V0E2-AS1,0.0008493290310321115,0.9766508574346653,1.0,14.037823,False,lineage_leiden,LSEC,1190
BACH1-IT2,0.04712658232108493,0.10418585508035492,0.5288964290255664,14.719004,False,lineage_leiden,LSEC,1190
BCAR4,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
BCDIN3D-AS1,0.011758035055921089,0.6853324561508755,1.0,14.683462,False,lineage_leiden,LSEC,1190
BDNF-AS,0.06098874461492921,0.03541002631877331,0.2829523399361238,15.155268,False,lineage_leiden,LSEC,1190
BFSP2-AS1,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
BHLHE40-AS1,-0.03322968557040407,0.25203712819689156,0.794159836437879,14.653786,False,lineage_leiden,LSEC,1190
BLACE,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
BOK-AS1,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
BRWD1-AS1,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
BSN-AS1,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
BTBD9-AS1,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
C10orf55,0.042252943552710184,0.14520136497241456,0.6048308451154616,12.633274,False,lineage_leiden,LSEC,1190
C14orf178,-0.049255824251741055,0.08943366567017035,0.49428528006299843,13.440517,False,lineage_leiden,LSEC,1190
C1QTNF1-AS1,-0.05223202025479626,0.07167902056708121,0.4547078326169182,16.364758,False,lineage_leiden,LSEC,1190
C1RL-AS1,0.08291401116689473,0.004207691587251514,0.052626635359392125,15.52167,False,lineage_leiden,LSEC,1190
C1orf220,0.04868271214117108,0.09322854360779763,0.5064260105272257,13.733792,False,lineage_leiden,LSEC,1190
C21orf91-OT1,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
C2orf27A,-0.050897648926302934,0.07924616083102688,0.4684207999806589,3.076455,False,lineage_leiden,LSEC,1190
C5orf60,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
C5orf64,-0.0443634801937047,0.12613457948283868,0.5759478417655544,12.7332535,False,lineage_leiden,LSEC,1190
C6orf47-AS1,-0.005276341602486287,0.8557203403574163,1.0,12.804005,False,lineage_leiden,LSEC,1190
C8orf44,0.03695087171472707,0.20274614796040658,0.7026904646177947,1.9670057,False,lineage_leiden,LSEC,1190
C9orf163,0.0007390235499346284,0.9796825927981379,1.0,12.842635,False,lineage_leiden,LSEC,1190
CACNA1C-AS1,0.00037989659537901265,0.9895549649392505,1.0,13.203804,False,lineage_leiden,LSEC,1190
CACNA1C-AS2,-0.03507711897332884,0.22661139216628723,0.7550796580675903,12.932632,False,lineage_leiden,LSEC,1190
CACTIN-AS1,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
CAHM,0.06019314662767795,0.03788045305656481,0.2999158806221599,16.114082,False,lineage_leiden,LSEC,1190
CASC11,0.028998773447264634,0.3175469673765134,0.8699778820505748,12.372757,False,lineage_leiden,LSEC,1190
CASC15,0.09928453106988488,0.0006039493986618879,0.013030208276130231,15.967638,False,lineage_leiden,LSEC,1190
CASC18,0.014510174866684699,0.6170407580161191,1.0,13.378778,False,lineage_leiden,LSEC,1190
CASC19,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
CASC2,0.09030518229770626,0.0018189704439368272,0.02660629649351664,14.464907,False,lineage_leiden,LSEC,1190
CASC20,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
CASC8,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
CASK-AS1,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
CCDC140,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
CCDC144NL,0.013485242749886068,0.6421289331370134,1.0,5.268009,False,lineage_leiden,LSEC,1190
CCDC148-AS1,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
CCDC183-AS1,0.009412993418835535,0.7456502831406687,1.0,13.070072,False,lineage_leiden,LSEC,1190
CCDC26,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
CCND2-AS1,0.07201573615175826,0.012958852127403967,0.13474083597529668,14.50893,False,lineage_leiden,LSEC,1190
CCNT2-AS1,-0.01424005009196358,0.6236112253829662,1.0,13.400475,False,lineage_leiden,LSEC,1190
CD27-AS1,0.05555215898415251,0.05538880550119566,0.40168520292043575,2.2044356,False,lineage_leiden,LSEC,1190
CDKN2B-AS1,0.031918379947825114,0.2712486370697869,0.8066220753345269,13.408799,False,lineage_leiden,LSEC,1190
CELF2-AS1,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
CERS6-AS1,0.03203794621029673,0.2694564920250082,0.8066220753345269,12.22282,False,lineage_leiden,LSEC,1190
CFLAR-AS1,0.03337700948948191,0.2499394707408714,0.794159836437879,13.147295,False,lineage_leiden,LSEC,1190
CIRBP-AS1,0.02165410593660372,0.45549184932204134,1.0,13.807726,False,lineage_leiden,LSEC,1190
CKMT2-AS1,0.016289800971839474,0.5745345626723614,1.0,3.0103889,False,lineage_leiden,LSEC,1190
CLLU1,0.042252943552710184,0.14520136497241456,0.6048308451154616,12.633274,False,lineage_leiden,LSEC,1190
CLRN1-AS1,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
CLYBL-AS1,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
COL4A2-AS1,0.017348611188974912,0.5499198213648361,1.0,12.842635,False,lineage_leiden,LSEC,1190
COL4A2-AS2,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
COLCA1,0.19061669344135046,3.367101921049778e-11,2.421507464888299e-09,17.319033,False,lineage_leiden,LSEC,1190
CPB2-AS1,0.03343800717941775,0.24907453658596249,0.794159836437879,13.620924,False,lineage_leiden,LSEC,1190
CRNDE,-0.005837737496062104,0.8405649693125877,1.0,2.6247306,False,lineage_leiden,LSEC,1190
CSNK1G2-AS1,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
CTC-338M12.4,0.05472404769561425,0.05913185851787906,0.4130991940075262,15.498428,False,lineage_leiden,LSEC,1190
CYP1B1-AS1,-0.022582742058641306,0.43639021296920716,1.0,13.488001,False,lineage_leiden,LSEC,1190
CYP4A22-AS1,0.01245359568181976,0.6678001784409283,1.0,13.465019,False,lineage_leiden,LSEC,1190
CYP4F35P,-0.029462849428927594,0.30986093351530486,0.8619033196559764,13.62578,False,lineage_leiden,LSEC,1190
DAB1-AS1,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
DACT3-AS1,-0.0010772199171089772,0.9703884147262197,1.0,13.408585,False,lineage_leiden,LSEC,1190
DBH-AS1,-0.0033346478927713335,0.9085143207119474,1.0,12.826752,False,lineage_leiden,LSEC,1190
DCTN1-AS1,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
DDX11-AS1,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
DDX39B-AS1,0.0050230772055669445,0.8625752204739165,1.0,13.753099,False,lineage_leiden,LSEC,1190
DENND5B-AS1,-0.021029651326582677,0.4685965012814442,1.0,13.209207,False,lineage_leiden,LSEC,1190
DGCR5,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
DGUOK-AS1,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
DHRS4-AS1,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
DIAPH2-AS1,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
DICER1-AS1,0.0865128866053331,0.002818715453803628,0.03923470059084728,16.562096,False,lineage_leiden,LSEC,1190
DIO2-AS1,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
DIO3OS,0.05577572377635466,0.054412796690890365,0.40168520292043575,14.389877,False,lineage_leiden,LSEC,1190
DIRC3,-0.030903991586095615,0.2867810059180429,0.8278816314425574,14.05056,False,lineage_leiden,LSEC,1190
DLEU1,0.09717766327667895,0.0007887821633365982,0.0154482491733364,15.380712,False,lineage_leiden,LSEC,1190
DLEU2L,-0.020289768424968834,0.48438961965296357,1.0,15.949605,False,lineage_leiden,LSEC,1190
DLG1-AS1,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
DLG3-AS1,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
DLG5-AS1,0.051525789837143954,0.07560685337525491,0.4627568401620212,12.82344,False,lineage_leiden,LSEC,1190
DLGAP1-AS1,-0.006151188856135089,0.8321283073564448,1.0,2.6622007,False,lineage_leiden,LSEC,1190
DLGAP1-AS2,-0.06146957549677233,0.03398460035682895,0.27932104864707985,16.973953,False,lineage_leiden,LSEC,1190
DLGAP1-AS3,0.04056451423991458,0.1619828520519672,0.6383159877664277,12.931047,False,lineage_leiden,LSEC,1190
DLGAP1-AS5,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
DNAH10OS,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
DNAH17-AS1,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
DNAJC27-AS1,-0.0016547622502739074,0.9545265944782576,1.0,15.56346,False,lineage_leiden,LSEC,1190
DNAJC9-AS1,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
DNM1P35,0.04285755905053116,0.13952674774923232,0.6026030908590347,13.579291,False,lineage_leiden,LSEC,1190
DNM3OS,-0.1289113000227618,8.160691577619519e-06,0.00029344486797856854,17.675808,False,lineage_leiden,LSEC,1190
DNMBP-AS1,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
DOCK9-AS1,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
DPP10-AS1,0.09322553944288124,0.0012837977075110267,0.022484581870955138,15.998309,False,lineage_leiden,LSEC,1190
DPYD-AS1,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
DPYD-AS2,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
DSCAM-AS1,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
DSCR9,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
EAF1-AS1,-7.829676597947025e-06,0.9997847214752442,1.0,13.306207,False,lineage_leiden,LSEC,1190
EDNRB-AS1,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
EDRF1-AS1,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
EFCAB14-AS1,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
EGOT,0.15019657981459364,1.936342745669208e-07,9.283687719514036e-06,16.943281,False,lineage_leiden,LSEC,1190
ELFN2,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
ELMO1-AS1,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
ENO1-AS1,0.006453348159909909,0.8240138067094767,1.0,15.327803,False,lineage_leiden,LSEC,1190
ENTPD1-AS1,-0.028640226356553646,0.32356997799508425,0.8808860915134312,2.2887058,False,lineage_leiden,LSEC,1190
ENTPD3-AS1,0.029139918125793335,0.3151962304533945,0.8688804063095957,2.0118103,False,lineage_leiden,LSEC,1190
EPB41L4A-AS1,0.20178794167449904,2.124881453782458e-12,2.2922158682678267e-10,1.9765736,False,lineage_leiden,LSEC,1190
EPHA1-AS1,0.014081501700404333,0.627481750991038,1.0,14.935352,False,lineage_leiden,LSEC,1190
EPN2-AS1,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
EXTL3-AS1,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
EZR-AS1,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
FAM106A,-0.019063784595966315,0.5111808693013262,1.0,15.28825,False,lineage_leiden,LSEC,1190
FAM138B,0.029505302241103315,0.3091640075662552,0.8619033196559764,13.873538,False,lineage_leiden,LSEC,1190
FAM13A-AS1,0.020218034859310754,0.4859359802126132,1.0,15.669657,False,lineage_leiden,LSEC,1190
FAM182B,-0.023258595293770012,0.4227829321830329,1.0,14.273001,False,lineage_leiden,LSEC,1190
FAM201A,0.1184724480066414,4.185179056723531e-05,0.0012039365086508023,15.928198,False,lineage_leiden,LSEC,1190
FAM215A,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
FAM218A,0.06361298283193502,0.028211412288831755,0.2509943175800186,14.693987,False,lineage_leiden,LSEC,1190
FAM222A-AS1,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
FAM224B,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
FAM225A,0.06497671099824191,0.024995360225278606,0.23446734646103734,14.192554,False,lineage_leiden,LSEC,1190
FAM225B,0.06814202624780234,0.018727283473980824,0.18365506406869833,14.015894,False,lineage_leiden,LSEC,1190
FAM230A,-0.011078664441525493,0.7026216915736893,1.0,13.808039,False,lineage_leiden,LSEC,1190
FAM230C,0.0236588375921338,0.4148430450444305,1.0,14.56624,False,lineage_leiden,LSEC,1190
FAM27E3,-0.07291096438480328,0.011873901780855869,0.1280897154609827,15.971887,False,lineage_leiden,LSEC,1190
FAM41C,0.09774226775006818,0.0007346838626186233,0.014744934266043534,14.756287,False,lineage_leiden,LSEC,1190
FAM53B-AS1,-0.052941251555860006,0.0679041423008963,0.44394905155813263,14.893553,False,lineage_leiden,LSEC,1190
FAM66B,0.0209649634212474,0.4699658383601265,1.0,13.328163,False,lineage_leiden,LSEC,1190
FAM66C,0.05121264100395163,0.07740376725440037,0.4671290289548778,15.624862,False,lineage_leiden,LSEC,1190
FAM66D,0.03279773940105476,0.2582578975520083,0.794159836437879,12.462812,False,lineage_leiden,LSEC,1190
FAM66E,-0.011439108594190268,0.6934289629056087,1.0,12.892622,False,lineage_leiden,LSEC,1190
FAM74A4,-0.007104612403710789,0.8065889081254152,1.0,14.790202,False,lineage_leiden,LSEC,1190
FAM74A6,0.024846015911556787,0.3918158436954442,0.9858223705806657,14.019525,False,lineage_leiden,LSEC,1190
FAM83A-AS1,-0.01549133894489974,0.593434602654243,1.0,13.702126,False,lineage_leiden,LSEC,1190
FAM83C-AS1,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
FAM85B,-0.0028079520005132755,0.9229149546101325,1.0,14.753792,False,lineage_leiden,LSEC,1190
FAM87A,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
FAM87B,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
FAM99B,0.01667364799161216,0.5655510890050556,1.0,13.807726,False,lineage_leiden,LSEC,1190
FARP1-AS1,0.0382851346676405,0.18690369558193878,0.6748865660552853,13.106001,False,lineage_leiden,LSEC,1190
FBXL19-AS1,-0.014839290009485386,0.6090766505593002,1.0,15.246475,False,lineage_leiden,LSEC,1190
FENDRR,0.04005798544607589,0.16729205751293352,0.6503290343858632,12.244564,False,lineage_leiden,LSEC,1190
FGD5-AS1,0.033735593808714055,0.244884799231133,0.791519032720853,1.1508892,False,lineage_leiden,LSEC,1190
FGF13-AS1,0.014647124288501932,0.6137212409495264,1.0,13.913768,False,lineage_leiden,LSEC,1190
FGF14-AS2,0.06266411652081272,0.030653824158115194,0.2619232697866674,3.2346692,False,lineage_leiden,LSEC,1190
FLG-AS1,0.02908319491290441,0.31613956846027,0.8688804063095957,12.387608,False,lineage_leiden,LSEC,1190
FLNB-AS1,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
FOXD2-AS1,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
FOXN3-AS1,0.007298721975405779,0.801413485102135,1.0,14.070995,False,lineage_leiden,LSEC,1190
FOXN3-AS2,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
FOXP1-AS1,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
FRY-AS1,0.10264849913702885,0.0003901596054948346,0.008860729987948481,15.539839,False,lineage_leiden,LSEC,1190
FTX,0.006304534356148373,0.8280079169439818,1.0,1.5198227,False,lineage_leiden,LSEC,1190
GAS5-AS1,-0.06240409006793607,0.03135399631932355,0.2647904827733446,13.815557,False,lineage_leiden,LSEC,1190
GAS6-AS1,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
GATA3-AS1,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
GATA6-AS1,0.07488707541047258,0.00975918128217393,0.10937887592878055,3.8188026,False,lineage_leiden,LSEC,1190
GDNF-AS1,-0.04225994767909297,0.14513463198675616,0.6048308451154616,14.65383,False,lineage_leiden,LSEC,1190
GFOD1-AS1,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
GGNBP1,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
GHRLOS,-0.03380623615782494,0.24389751900647796,0.7912915748217688,13.725424,False,lineage_leiden,LSEC,1190
GK-AS1,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
GNAS-AS1,-0.0217385274022435,0.45373614689177033,1.0,13.209207,False,lineage_leiden,LSEC,1190
GNG12-AS1,-0.04059578492560852,0.16165929812645677,0.6383159877664277,16.491364,False,lineage_leiden,LSEC,1190
GOLGA8M,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
GPR158-AS1,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
GRIK1-AS1,-0.005332830224829164,0.8541928763812703,1.0,13.643156,False,lineage_leiden,LSEC,1190
GRM7-AS1,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
GRPEL2-AS1,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
GS1-24F4.2,0.05309447095379862,0.06711046413017863,0.44304243947402283,13.547761,False,lineage_leiden,LSEC,1190
GS1-279B7.1,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
GSN-AS1,-0.04208410062143063,0.14681715616121274,0.6048308451154616,12.791683,False,lineage_leiden,LSEC,1190
GTSCR1,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
HAND2-AS1,0.08500713858314793,0.0033390289846287895,0.044074941573560365,14.540104,False,lineage_leiden,LSEC,1190
HAR1A,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
HAR1B,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
HAS2-AS1,0.08880616881105044,0.0021670283076512414,0.03116909049171702,14.4464035,False,lineage_leiden,LSEC,1190
HCFC1-AS1,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
HCG11,-0.027508011948802834,0.3430740204506915,0.9138051841016875,2.5832102,False,lineage_leiden,LSEC,1190
HCG14,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
HCG15,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
HCG17,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
HCG18,-0.00012492779847435368,0.9965650957382352,1.0,1.65943,False,lineage_leiden,LSEC,1190
HCG20,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
HCG21,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
HCG22,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
HCG24,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
HCG25,-0.018468462485694875,0.5244637566919452,1.0,13.364471,False,lineage_leiden,LSEC,1190
HCG27,0.006677566010052962,0.8180044963259357,1.0,14.885301,False,lineage_leiden,LSEC,1190
HCG9,-0.024187639573678723,0.4044889504838504,1.0,14.184392,False,lineage_leiden,LSEC,1190
HDAC11-AS1,-0.0038411766866100166,0.8946932946607076,1.0,12.773227,False,lineage_leiden,LSEC,1190
HEXA-AS1,0.00023482109608242752,0.9935436172695622,1.0,14.37562,False,lineage_leiden,LSEC,1190
HHIP-AS1,0.012893399994338816,0.6568064555122949,1.0,14.1173725,False,lineage_leiden,LSEC,1190
HIF1A-AS1,0.014320325206939846,0.6216554700264294,1.0,13.408585,False,lineage_leiden,LSEC,1190
HLA-DQB1-AS1,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
HM13-AS1,-0.03875853822791067,0.18150807478775213,0.6748865660552853,14.64682,False,lineage_leiden,LSEC,1190
HMGA1P4,0.008017305210635059,0.7823316589400802,1.0,14.109945,False,lineage_leiden,LSEC,1190
HMGN3-AS1,-0.022106588458395953,0.44612633319715084,1.0,2.2720337,False,lineage_leiden,LSEC,1190
HNF1A-AS1,0.16879804329433737,4.659695425178118e-09,2.6808781012858104e-07,17.10878,False,lineage_leiden,LSEC,1190
HNF4A-AS1,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
HOTAIRM1,-0.06947066725127832,0.016536061295062326,0.16593745229812545,1.7738514,False,lineage_leiden,LSEC,1190
HOTTIP,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
HOXA-AS2,-0.08524562438313275,0.0032511884989073476,0.043840244914953766,16.23633,False,lineage_leiden,LSEC,1190
HOXA-AS3,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
HOXA10-AS,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
HOXA11-AS,0.04487000898754339,0.12186198869567579,0.5593983842785543,12.16297,False,lineage_leiden,LSEC,1190
HOXB-AS1,0.01368726492924602,0.6371502654676852,1.0,1.4969201,False,lineage_leiden,LSEC,1190
HOXB-AS2,-0.0246697161878762,0.39518563003973656,0.9914104614078275,13.511469,False,lineage_leiden,LSEC,1190
HOXB-AS3,-0.03674852455366863,0.20523161403788057,0.7056369837238683,14.507619,False,lineage_leiden,LSEC,1190
HOXC-AS2,,1.0,1.0,0.0,False,lineage_leiden,LSEC,1190
HOXD-AS2,0.029505302241103315,0.3091640075662552,0.8619033196559764,13.356258,False,lineage_leiden,LSEC,1190
HULC,-0.02129466563181908,0.46300967396729487,1.0,14.282774,False,lineage_leiden,LSEC,1190
HYI-AS1,0.02635719200603249,0.3636511322513814,0.9507586268280691,13.23567,False,lineage_leiden,LSEC,1190
